task_id,arrival_time,execution_time,deadline,priority,resource_1,resource_2,resource_3
2778,8,27,54,2,2,3,7
2809,8,36,119,4,10,9,7
2829,8,9,158,3,5,10,3
2928,8,13,59,2,6,2,10
3000,8,11,196,4,8,10,3
3014,8,7,63,2,8,1,1
3057,8,35,64,3,1,2,7
3162,8,41,162,2,7,9,8
3285,8,47,134,1,6,2,6
3439,8,45,149,5,3,5,1
3449,8,45,151,5,3,3,7
3504,8,27,75,4,10,7,7
3817,8,8,84,4,2,8,4
3852,8,13,175,1,10,1,2
4162,8,23,139,1,3,2,8
4167,8,17,190,3,10,2,4
4354,8,49,149,4,5,5,8
4388,8,18,117,3,9,3,8
4469,8,14,169,2,10,7,3
4628,8,16,82,2,7,6,10
4806,8,46,65,3,6,5,3
4887,8,42,81,1,1,5,10
4929,8,12,108,4,8,10,7
5085,8,18,139,2,2,4,9
5191,8,17,148,1,7,3,10
5272,8,41,162,2,4,9,6
5364,8,41,126,3,4,2,8
5709,8,24,99,3,1,1,9
5762,8,8,207,4,6,7,3
5763,8,7,145,4,3,6,5
5878,8,18,61,1,1,7,5
5923,8,30,203,2,9,9,5
6039,8,33,156,2,1,8,2
6133,8,7,68,1,10,3,4
6135,8,14,187,2,2,7,5
6194,8,30,50,1,6,10,1
6239,8,47,78,1,10,4,5
6351,8,12,93,1,6,3,8
6369,8,42,159,2,5,10,3
6465,8,50,93,1,4,10,6
6513,8,21,142,5,1,1,7
6534,8,42,170,1,6,8,4
6592,8,35,95,1,9,7,10
6601,8,25,145,2,9,5,7
6640,8,20,74,1,5,4,4
6647,8,11,163,2,9,10,4
6917,8,27,200,5,7,10,7
7152,8,28,170,5,4,10,1
7215,8,24,188,4,2,1,5
7356,8,19,108,1,6,7,6
7380,8,19,72,5,8,6,5
7437,8,18,139,3,8,2,10
7452,8,50,102,5,7,7,1
7470,8,29,104,4,7,8,6
7473,8,42,173,1,3,7,1
7603,8,34,99,2,7,8,9
7744,8,20,140,2,4,10,1
7767,8,33,180,2,10,10,1
7778,8,38,122,1,1,6,5
7780,8,35,107,1,9,2,6
7862,8,7,74,1,5,4,8
7910,8,43,180,5,4,9,4
7995,8,23,103,5,6,4,8
8092,8,36,83,5,8,4,2
8095,8,43,136,5,10,5,3
8122,8,38,145,5,10,2,4
8137,8,26,105,4,5,7,4
8186,8,6,181,1,8,8,2
8232,8,32,86,4,9,4,6
8315,8,44,190,1,4,5,8
8339,8,29,107,5,1,10,6
8408,8,23,134,4,2,7,10
8479,8,22,124,5,3,5,3
8541,8,41,149,2,6,7,6
8546,8,6,60,5,5,6,10
8602,8,9,161,4,9,4,1
8608,8,36,72,2,10,4,7
8723,8,42,147,2,5,9,10
8744,8,49,114,4,3,8,5
8794,8,30,194,3,4,6,8
8839,8,5,195,4,6,3,1
8875,8,38,180,3,8,1,4
8881,8,31,120,4,2,2,2
8960,8,29,168,4,3,8,5
8983,8,42,178,1,8,6,8
9032,8,30,142,5,3,1,5
9040,8,49,80,5,1,3,1
9394,8,35,138,3,6,7,10
9478,8,16,40,4,3,5,5
9579,8,25,181,2,1,4,7
9641,8,36,89,4,2,1,10
9794,8,32,159,4,8,8,6
9841,8,39,112,1,7,7,3
9911,8,39,84,4,5,6,7
9943,8,35,152,2,5,1,1
9964,8,32,72,5,5,6,5
16,9,35,125,2,10,1,1
87,9,8,163,4,2,2,10
175,9,32,56,4,5,8,6
260,9,20,72,4,9,4,1
362,9,14,65,1,7,3,3
499,9,34,81,5,3,2,8
561,9,50,184,5,8,7,2
666,9,30,136,3,10,4,8
928,9,18,72,5,2,7,5
989,9,15,133,4,6,8,4
1086,9,19,107,4,3,6,10
1222,9,14,90,3,4,2,7
1427,9,10,137,4,10,7,1
1606,9,50,166,2,6,8,3
2054,9,7,132,1,7,3,9
2072,9,28,190,3,1,1,9
2127,9,32,160,5,1,1,1
2241,9,11,143,2,2,8,5
2260,9,18,69,3,3,2,4
2261,9,16,114,5,7,3,8
2841,9,47,84,2,9,2,5
2975,9,46,142,2,5,6,5
3261,9,34,120,1,1,10,5
3741,9,42,131,5,5,10,2
4039,9,6,127,2,9,8,5
4067,9,5,97,2,5,4,7
4084,9,27,82,5,7,9,8
4184,9,23,133,5,9,4,8
4302,9,35,129,5,3,6,8
4322,9,38,61,3,9,10,9
4359,9,37,193,5,5,3,2
4377,9,8,168,3,6,6,9
4405,9,19,45,4,3,10,2
4566,9,40,64,1,10,3,10
4598,9,21,40,2,9,5,2
4701,9,6,190,4,7,6,8
4750,9,17,158,2,2,4,5
4754,9,13,188,2,10,7,9
4810,9,34,190,2,4,7,4
4907,9,10,52,3,1,3,6
4915,9,8,92,3,1,6,5
4996,9,29,130,3,8,2,3
5121,9,12,68,3,3,2,10
5187,9,8,140,2,6,5,9
5266,9,24,170,3,5,8,9
5274,9,31,194,1,2,7,7
5424,9,38,207,3,6,7,6
5574,9,16,145,2,1,7,8
5603,9,22,209,1,1,8,9
5862,9,46,112,4,5,1,9
5970,9,7,77,2,7,8,6
6088,9,9,54,4,5,9,4
6188,9,40,65,3,2,6,6
6302,9,26,95,2,3,5,8
6320,9,9,79,4,4,10,2
6433,9,47,134,2,2,6,3
6562,9,39,126,1,1,6,8
6682,9,38,187,4,3,8,3
6821,9,46,177,1,5,6,2
6827,9,24,90,2,6,8,3
6842,9,32,85,2,8,2,3
6855,9,15,201,3,5,5,2
6892,9,41,68,2,8,8,8
7008,9,20,76,4,10,5,8
7089,9,8,186,5,5,9,4
7118,9,19,171,1,8,8,10
7140,9,37,149,5,4,4,3
7156,9,31,153,2,10,9,10
7165,9,24,63,3,10,1,2
7486,9,36,92,3,10,4,2
7673,9,41,66,4,9,9,3
7839,9,8,145,4,5,4,7
7852,9,46,164,3,9,5,6
7923,9,7,37,5,6,6,4
7989,9,32,81,4,3,1,7
8079,9,44,80,3,1,6,6
8141,9,25,168,5,6,2,10
8148,9,19,120,1,3,6,1
8395,9,5,163,4,2,2,10
8496,9,7,165,5,1,8,9
8534,9,13,183,1,8,2,5
8592,9,26,117,2,1,9,2
8609,9,16,78,3,3,5,2
8753,9,21,49,5,5,6,7
9081,9,24,71,5,4,4,10
9109,9,6,59,1,5,6,4
9204,9,46,67,3,9,5,8
9211,9,15,80,1,8,9,2
9226,9,48,113,5,5,6,3
9243,9,38,143,5,7,6,4
9381,9,23,89,3,9,6,4
9534,9,18,194,4,9,1,9
63,10,35,151,3,4,6,7
151,10,43,68,5,2,5,9
248,10,30,140,4,8,4,10
375,10,45,74,4,5,2,4
404,10,40,128,1,4,10,2
411,10,7,82,5,9,6,3
440,10,47,197,5,6,9,10
441,10,30,121,2,10,3,9
575,10,44,107,3,9,4,3
733,10,23,60,3,5,2,9
764,10,5,198,3,2,9,2
859,10,24,197,5,8,1,10
958,10,12,74,3,3,4,4
1237,10,47,177,1,7,10,8
1298,10,28,90,1,5,9,7
1478,10,18,85,4,5,3,4
1560,10,43,102,1,8,8,5
1697,10,29,117,3,5,2,10
1815,10,18,178,1,4,6,7
1863,10,15,76,4,4,5,5
2140,10,30,65,2,8,3,9
2391,10,26,60,3,4,5,8
2434,10,27,137,5,1,5,5
2538,10,40,129,1,6,5,6
2584,10,18,135,5,7,1,7
3003,10,8,80,2,3,9,2
3019,10,25,54,2,8,1,4
3401,10,38,78,3,10,8,5
3474,10,10,67,4,4,2,3
3531,10,9,199,1,10,7,10
3670,10,43,70,5,4,5,9
3840,10,36,138,2,10,10,8
3899,10,32,182,4,4,4,6
3925,10,39,139,2,5,8,7
3992,10,37,133,1,8,9,4
4042,10,47,84,2,5,1,8
4064,10,43,140,4,8,3,1
4131,10,32,128,3,8,1,7
4340,10,7,129,4,9,6,6
4393,10,45,117,2,4,10,4
4534,10,39,94,1,6,3,9
4636,10,14,40,5,7,8,7
4691,10,43,181,5,3,10,3
4737,10,21,84,3,2,3,4
4850,10,17,95,4,1,5,10
4969,10,21,154,1,10,10,5
5076,10,31,119,2,1,5,7
5094,10,8,124,4,1,6,10
5415,10,36,110,4,3,9,7
5565,10,25,200,5,10,10,8
5605,10,35,98,2,5,1,4
5626,10,11,55,3,7,8,10
5632,10,26,100,5,10,3,8
5682,10,10,89,4,6,8,8
5797,10,29,201,3,1,1,9
6169,10,20,188,4,8,10,1
6198,10,50,90,3,9,1,4
6215,10,21,210,5,5,4,8
6375,10,41,105,3,10,8,1
6387,10,18,122,4,1,5,8
6442,10,44,144,1,3,3,3
6815,10,21,46,4,8,10,4
7043,10,12,91,4,6,3,1
7163,10,10,126,2,6,3,4
7187,10,27,78,4,3,6,1
7218,10,35,85,2,3,1,1
7254,10,17,142,5,9,10,6
7295,10,45,117,4,7,8,10
7328,10,20,110,4,6,3,3
7443,10,30,185,2,8,1,10
7605,10,31,182,1,6,4,4
7612,10,9,66,4,6,2,3
7706,10,6,170,3,9,10,4
7765,10,31,181,1,1,3,4
7770,10,9,203,5,2,1,9
7775,10,48,91,3,8,5,1
7800,10,40,175,5,5,4,6
7814,10,43,96,4,1,1,1
7826,10,38,160,4,8,10,1
7827,10,25,93,5,7,6,9
7872,10,37,191,3,9,1,7
8125,10,30,152,4,8,2,4
8167,10,27,184,4,7,8,7
8210,10,38,84,1,8,10,4
8231,10,9,73,2,6,8,9
8522,10,47,157,3,10,6,2
8575,10,28,130,5,7,3,9
8718,10,23,129,1,2,2,6
8841,10,18,157,3,3,4,9
8843,10,49,152,5,10,2,8
9035,10,23,56,1,2,4,2
9042,10,17,142,3,8,6,6
9051,10,48,110,2,2,9,5
9077,10,46,67,2,7,3,6
9409,10,34,64,1,3,4,4
9457,10,6,197,5,5,6,5
9565,10,45,193,5,10,2,1
9636,10,15,77,4,2,2,1
9769,10,15,180,4,4,2,1
9789,10,33,62,1,8,1,3
9846,10,25,120,1,6,3,5
23,11,23,201,4,5,6,3
51,11,8,71,1,5,1,9
341,11,38,206,2,1,5,1
554,11,22,176,1,2,1,10
611,11,21,65,1,4,2,6
667,11,6,126,1,10,2,5
831,11,36,134,5,1,7,2
885,11,27,179,1,8,8,6
912,11,21,134,4,4,6,9
955,11,45,114,1,4,10,9
1052,11,13,196,1,4,7,5
1130,11,33,93,4,5,8,8
1191,11,20,71,5,10,10,8
1260,11,36,205,4,4,1,4
1299,11,14,96,1,3,3,3
1413,11,44,211,5,6,1,5
1497,11,35,124,5,7,4,7
1607,11,26,100,4,7,5,5
1685,11,6,129,1,7,9,6
1707,11,5,125,4,1,1,4
1909,11,9,98,4,8,5,5
2097,11,24,89,4,1,9,1
2247,11,31,131,2,5,4,10
2286,11,5,148,5,6,7,8
2301,11,43,154,1,10,10,1
2351,11,7,65,4,8,3,4
2365,11,47,128,5,5,1,5
2438,11,18,56,5,6,8,3
2473,11,7,72,4,10,3,4
2510,11,34,187,1,3,6,2
2573,11,8,131,1,3,3,7
2615,11,31,106,2,1,9,1
2700,11,43,198,2,6,2,2
2721,11,9,105,2,7,8,8
2722,11,17,190,3,8,7,3
2821,11,40,79,2,2,4,4
2880,11,10,98,5,8,1,4
3062,11,32,118,3,1,8,3
3142,11,47,78,4,6,6,1
3311,11,48,190,1,6,1,10
3313,11,37,91,2,2,8,10
3364,11,36,79,2,5,5,8
3478,11,22,184,2,4,4,3
3630,11,30,176,2,1,3,4
4068,11,36,183,2,9,5,3
4117,11,36,161,2,9,6,2
4227,11,34,166,4,1,8,6
4374,11,13,122,2,4,2,3
4478,11,21,187,2,2,8,10
4538,11,29,81,1,2,2,9
4600,11,11,163,4,6,5,9
4789,11,15,75,4,8,9,3
4973,11,27,132,3,10,9,7
5091,11,22,179,1,7,8,5
5097,11,26,173,2,3,8,8
5172,11,34,152,2,8,10,10
5301,11,26,154,4,3,3,2
5303,11,32,195,5,4,1,7
5728,11,12,77,2,6,1,4
6045,11,22,103,5,7,2,10
6384,11,36,60,4,1,10,10
6457,11,6,145,3,9,3,10
6576,11,15,80,3,5,6,5
6715,11,35,63,1,3,6,3
6795,11,8,69,3,8,4,8
7036,11,45,165,1,7,3,5
7128,11,26,57,2,8,3,3
7159,11,10,66,5,7,3,1
7255,11,16,37,5,7,2,4
7383,11,43,193,4,3,10,1
7450,11,47,198,4,10,4,2
7467,11,7,135,2,5,7,5
7499,11,35,168,2,7,3,2
7508,11,5,76,3,3,9,1
7623,11,42,98,2,7,8,6
7796,11,46,67,1,6,3,5
7810,11,23,204,4,3,4,1
7892,11,22,144,3,8,1,9
8030,11,22,70,3,9,4,8
8040,11,29,121,1,8,7,3
8047,11,24,187,1,7,5,9
8130,11,45,174,1,1,9,10
8719,11,44,199,5,1,4,1
9049,11,26,159,3,2,10,4
9068,11,40,150,2,7,3,2
9082,11,27,203,4,4,3,3
9260,11,46,122,4,7,9,3
9265,11,48,88,1,6,6,2
9317,11,13,133,3,8,1,3
9505,11,34,127,2,7,10,3
9578,11,20,184,5,7,2,9
9628,11,43,188,5,9,9,7
9782,11,16,38,4,4,3,7
9824,11,11,128,3,10,6,8
9863,11,16,91,2,3,10,2
9971,11,37,131,4,7,4,9
195,12,45,176,5,7,9,7
202,12,19,126,5,3,1,5
218,12,13,47,1,1,7,2
295,12,47,156,5,5,9,9
446,12,21,201,5,2,2,3
501,12,22,178,5,10,5,5
659,12,39,185,4,1,10,3
660,12,49,164,3,1,4,3
845,12,14,159,2,4,4,9
938,12,42,97,4,7,5,3
939,12,40,138,1,2,10,1
1071,12,26,151,2,3,10,10
1169,12,37,206,4,5,4,6
1174,12,5,211,2,8,5,4
1212,12,20,134,4,9,3,4
1302,12,46,185,3,4,7,8
1592,12,30,68,1,4,5,8
1611,12,49,145,2,4,8,4
1880,12,12,39,2,4,8,8
1907,12,26,179,1,4,8,3
1975,12,36,209,1,8,6,10
2033,12,47,121,4,1,10,3
2096,12,19,61,3,2,2,1
2182,12,19,44,4,10,9,9
2281,12,44,211,3,9,6,9
2305,12,50,73,3,2,2,10
2366,12,8,212,1,7,10,8
2386,12,41,149,3,9,6,8
2552,12,50,187,1,1,7,10
2844,12,36,82,1,9,8,2
2919,12,26,207,3,1,7,10
3045,12,34,70,3,3,10,9
3047,12,16,185,3,1,8,1
3066,12,41,78,1,4,9,9
3145,12,6,194,2,6,7,9
3304,12,29,120,2,9,3,2
3372,12,5,97,5,1,1,6
3376,12,41,160,5,8,8,3
3415,12,16,151,1,6,10,5
3460,12,26,54,5,3,5,2
3563,12,27,129,2,9,1,4
3734,12,29,58,3,8,3,4
3919,12,18,132,4,2,3,10
4059,12,17,156,2,9,1,9
4232,12,43,136,2,10,8,4
4738,12,31,132,3,7,2,5
4800,12,36,190,2,3,7,8
4980,12,35,85,1,10,6,4
4984,12,49,204,5,7,3,6
5113,12,14,182,1,8,6,2
5193,12,40,186,5,3,1,9
5220,12,16,158,1,3,10,4
5342,12,8,58,4,3,2,8
5759,12,38,74,2,8,8,1
5856,12,5,139,1,9,5,1
6020,12,29,124,5,6,1,9
6254,12,50,156,1,2,10,4
6362,12,19,165,4,8,7,3
6460,12,21,118,3,1,2,7
6624,12,24,173,5,1,1,8
6788,12,15,153,1,3,3,2
6887,12,46,151,2,5,2,2
6973,12,40,188,2,5,4,3
6988,12,23,200,2,1,3,6
7018,12,22,51,4,9,1,4
7324,12,8,136,5,6,7,9
7695,12,22,115,3,5,4,3
7911,12,30,105,2,8,4,4
7928,12,11,146,1,3,1,3
8112,12,17,117,2,3,6,2
8133,12,31,68,3,4,6,9
8176,12,29,89,3,10,9,8
8312,12,23,138,5,4,7,10
8445,12,19,163,5,10,9,1
8543,12,24,138,4,5,10,7
8676,12,20,86,5,4,3,5
8761,12,33,105,2,7,8,4
8914,12,24,137,5,9,4,4
9496,12,38,62,2,8,8,7
9593,12,15,117,2,7,1,10
9783,12,42,88,3,9,3,2
9812,12,27,105,4,8,4,5
9849,12,34,84,1,7,8,9
9903,12,11,167,2,2,4,6
43,13,46,211,1,6,8,6
150,13,30,78,2,2,3,7
180,13,46,188,3,1,3,3
309,13,33,209,1,4,2,10
376,13,12,204,3,2,3,7
399,13,39,202,1,4,4,7
559,13,28,197,3,8,8,4
571,13,8,121,3,1,8,7
588,13,8,69,1,1,2,8
617,13,16,98,1,8,7,5
631,13,19,72,3,4,2,5
695,13,35,92,1,4,7,9
817,13,47,135,4,6,5,6
887,13,20,147,1,2,5,7
1126,13,43,113,2,3,5,10
1184,13,7,189,3,9,5,7
1318,13,25,179,1,7,1,5
1345,13,36,67,2,3,6,10
1452,13,23,68,1,8,3,5
1533,13,41,192,3,7,9,2
1656,13,34,106,5,9,3,4
1934,13,25,85,3,10,8,4
1952,13,9,81,3,8,3,10
2035,13,14,130,4,8,5,6
2060,13,8,195,3,3,9,10
2066,13,18,112,3,8,1,7
2118,13,10,60,4,1,4,7
2508,13,28,135,5,9,5,3
2528,13,30,198,3,10,9,1
2565,13,37,150,4,4,1,6
2659,13,33,77,3,10,4,7
2795,13,28,68,4,8,10,4
2918,13,23,79,2,7,5,3
3042,13,41,141,1,4,6,7
3115,13,42,191,5,7,9,10
3272,13,18,81,3,8,9,1
3418,13,33,125,5,6,3,8
3465,13,34,103,3,6,10,3
4115,13,18,75,4,1,9,8
4143,13,50,89,2,9,10,1
4147,13,17,141,1,3,7,2
4267,13,42,137,3,7,2,5
4903,13,23,165,4,8,6,3
4921,13,25,124,4,2,1,10
4987,13,10,46,1,4,7,4
5037,13,17,64,5,3,3,9
5078,13,44,72,2,8,2,3
5081,13,23,81,1,9,6,2
5100,13,49,83,5,9,8,2
5120,13,29,129,2,3,2,10
5361,13,26,137,4,3,6,6
5440,13,15,74,5,10,4,4
5505,13,9,176,5,5,2,5
5646,13,31,206,3,9,2,4
5659,13,27,192,3,9,2,10
5667,13,34,185,3,7,7,3
5754,13,9,140,4,1,7,3
5774,13,14,66,1,9,7,7
5950,13,43,93,4,2,4,3
6216,13,10,195,5,2,7,2
6476,13,46,200,5,9,10,5
6686,13,14,109,1,9,3,4
6730,13,12,64,5,3,6,6
6765,13,46,89,5,3,3,3
6774,13,27,156,3,8,10,6
6895,13,46,69,2,4,5,2
7081,13,6,64,4,4,8,8
7407,13,35,58,5,9,5,8
7495,13,29,154,5,10,4,6
7531,13,28,201,5,8,7,5
7632,13,8,107,5,9,3,4
7672,13,6,190,1,4,7,4
7799,13,15,199,2,10,5,5
8056,13,40,93,4,9,3,9
8245,13,11,196,2,7,8,6
8418,13,11,192,2,7,10,10
8648,13,19,143,2,8,9,6
8686,13,11,39,4,5,7,6
8736,13,14,105,4,2,4,5
8745,13,30,158,3,7,6,1
9022,13,13,72,4,7,3,3
9090,13,10,96,4,1,2,8
9161,13,14,193,3,1,8,5
9239,13,11,133,1,8,9,4
9242,13,40,104,5,10,4,9
9282,13,49,122,3,8,6,1
9283,13,35,85,5,7,10,2
9332,13,26,163,5,3,5,7
9403,13,16,44,5,9,8,8
9509,13,38,64,1,4,2,6
9561,13,17,131,4,3,4,5
9681,13,37,93,4,8,6,5
9777,13,14,203,4,2,3,4
9779,13,40,95,3,8,4,7
9982,13,38,198,5,1,3,7
231,14,35,195,4,2,2,3
504,14,28,162,3,10,8,2
635,14,37,214,2,10,1,9
670,14,48,99,5,10,1,1
983,14,27,198,5,6,6,10
1211,14,17,123,5,8,9,8
1283,14,32,172,5,2,6,7
1405,14,23,54,4,1,8,8
1418,14,22,59,3,4,7,4
1434,14,34,144,4,8,2,9
1534,14,25,84,1,9,5,3
1536,14,33,126,5,8,9,10
1967,14,21,153,3,8,6,10
2092,14,19,184,4,3,3,10
2109,14,21,164,5,6,9,5
2117,14,22,167,3,8,9,1
2121,14,18,157,5,8,8,9
2183,14,17,90,5,6,8,8
2297,14,33,154,4,5,2,6
2339,14,49,82,5,1,5,1
2614,14,31,89,2,2,4,4
2710,14,41,178,4,6,4,4
2767,14,29,132,4,2,5,3
2792,14,36,189,2,4,8,3
2930,14,48,86,3,8,9,4
2970,14,50,116,5,7,5,8
3185,14,27,95,4,8,8,3
3204,14,16,206,3,1,10,5
3386,14,48,126,1,8,10,5
3417,14,34,76,5,3,8,6
3438,14,16,75,2,9,1,4
3455,14,5,192,2,1,1,4
3479,14,44,93,5,1,5,1
3590,14,17,161,5,1,2,10
3612,14,8,75,5,2,1,3
3684,14,11,170,1,9,2,7
3707,14,33,195,2,6,1,4
4061,14,20,162,4,2,10,7
4164,14,41,159,2,2,2,9
4233,14,43,133,4,8,6,6
4364,14,24,125,2,4,4,1
4401,14,47,208,5,10,4,5
4447,14,21,81,2,7,5,5
4541,14,38,100,2,9,8,9
4824,14,47,83,4,4,9,3
4863,14,45,98,4,6,4,8
4945,14,40,135,3,2,5,5
5089,14,14,177,3,1,7,5
5519,14,31,205,1,4,10,1
5548,14,22,165,1,9,1,5
5608,14,14,122,4,2,10,10
5684,14,10,165,4,9,1,5
5919,14,5,183,3,5,9,10
6023,14,8,85,3,6,5,6
6153,14,19,178,5,6,10,7
6322,14,14,153,1,3,9,8
6402,14,36,73,5,10,2,10
6605,14,23,61,2,8,4,2
6735,14,13,83,3,3,2,10
7011,14,37,184,5,4,8,1
7109,14,9,106,2,7,2,10
7317,14,21,213,5,9,9,4
7570,14,10,137,1,3,6,5
7783,14,25,142,3,5,1,6
7997,14,17,100,1,9,4,10
8002,14,22,76,4,8,1,6
8224,14,23,134,1,10,4,4
8251,14,38,71,4,1,2,9
8349,14,38,118,2,9,6,6
8388,14,49,157,4,1,8,5
8439,14,37,150,4,8,2,3
8458,14,24,101,4,3,1,9
8476,14,29,65,5,4,3,5
8482,14,8,128,1,7,10,7
8488,14,33,118,2,8,6,5
8511,14,44,97,1,1,9,4
8513,14,20,162,5,9,8,9
8811,14,9,208,4,5,9,8
8893,14,26,63,3,4,10,9
8911,14,29,132,3,7,9,4
8962,14,6,63,1,6,1,4
8979,14,7,210,5,5,2,5
9038,14,44,124,2,5,6,4
9057,14,43,208,5,6,5,5
9322,14,9,70,3,1,5,3
9361,14,28,53,3,3,10,5
9427,14,35,74,3,3,5,7
9434,14,22,182,3,10,9,10
9540,14,15,56,3,10,10,4
9688,14,33,66,4,3,10,3
9699,14,33,173,3,3,9,9
9727,14,44,79,2,9,2,7
9862,14,15,150,1,3,10,4
9882,14,44,118,5,3,6,4
9923,14,12,77,3,3,6,10
9966,14,30,64,4,6,7,6
9999,14,31,204,3,5,2,3
64,15,25,55,2,7,10,7
113,15,42,104,4,10,2,10
116,15,25,128,2,3,9,7
146,15,25,64,3,4,9,4
215,15,36,65,1,7,5,10
367,15,9,173,4,2,6,10
368,15,50,151,5,8,6,6
610,15,44,108,5,6,7,1
671,15,22,123,1,4,1,1
758,15,6,82,5,6,6,5
803,15,19,123,2,8,3,3
879,15,35,69,5,3,10,9
891,15,49,175,2,3,4,3
911,15,20,197,1,6,9,7
1095,15,41,148,5,3,8,1
1140,15,5,41,3,1,9,3
1192,15,31,120,5,3,3,6
1276,15,29,78,4,3,7,8
1313,15,47,159,4,7,1,7
1351,15,11,194,1,10,6,6
1375,15,9,116,5,9,10,6
1393,15,22,85,1,3,9,5
1400,15,34,118,1,5,4,6
1409,15,49,166,4,5,6,6
1436,15,22,89,1,9,1,10
1554,15,10,69,3,8,5,6
1625,15,27,83,3,1,5,10
1626,15,19,90,4,10,4,2
1893,15,46,207,1,1,2,1
1926,15,15,166,4,10,8,1
1938,15,28,146,1,5,9,7
1954,15,11,51,1,6,5,8
2057,15,21,117,4,1,5,5
2216,15,34,196,2,2,10,5
2505,15,21,172,2,3,8,8
2557,15,22,58,3,3,6,10
2697,15,26,60,5,7,6,2
2732,15,22,194,3,10,3,9
2813,15,7,150,2,1,8,10
2840,15,46,130,2,1,9,10
3362,15,34,72,5,7,5,3
3373,15,20,141,1,2,7,4
3711,15,8,215,3,3,4,4
3715,15,27,181,2,2,5,7
3735,15,19,47,3,9,6,3
3870,15,29,171,3,9,1,6
3967,15,34,173,4,9,6,6
4066,15,35,155,5,8,1,1
4099,15,32,79,1,6,7,5
4168,15,11,141,5,3,3,6
4250,15,19,197,2,9,7,8
4315,15,21,173,2,1,5,7
4571,15,24,128,3,3,9,2
4582,15,21,48,3,3,7,9
5378,15,11,152,5,6,8,1
5571,15,46,212,4,3,6,2
5619,15,21,71,3,3,1,9
5624,15,44,120,5,8,4,7
5648,15,47,95,4,2,4,1
5732,15,46,91,4,9,6,1
5736,15,33,141,5,10,1,8
5799,15,33,128,3,9,6,7
5814,15,42,162,1,9,1,3
5831,15,22,127,3,5,2,4
6061,15,50,171,1,4,1,9
6084,15,6,35,3,7,1,7
6399,15,40,170,2,3,10,9
6545,15,33,171,3,10,1,6
6564,15,22,195,1,1,1,3
6606,15,14,93,1,10,7,9
6637,15,9,152,3,7,9,10
6653,15,16,94,3,1,2,5
6691,15,16,175,1,4,1,2
6896,15,12,169,1,1,7,10
7131,15,46,86,5,4,2,6
7161,15,36,64,2,8,8,9
7391,15,50,115,2,9,10,5
7423,15,9,127,3,1,8,10
7512,15,49,116,5,7,2,9
7519,15,22,157,5,5,4,1
7530,15,46,100,3,7,4,2
7537,15,14,167,5,9,1,10
7547,15,40,179,1,10,8,2
7602,15,44,92,5,7,4,3
7769,15,31,127,4,5,4,5
7806,15,11,164,5,3,1,9
7835,15,5,32,4,8,6,9
7838,15,46,124,1,4,1,4
8247,15,48,104,4,7,9,10
8330,15,9,213,1,1,7,1
8334,15,45,198,2,2,3,3
8387,15,19,76,3,6,6,3
8471,15,10,162,4,4,1,7
8503,15,18,203,2,1,3,10
8514,15,23,49,5,8,5,2
8879,15,18,80,4,3,10,1
8908,15,31,63,4,1,8,10
9033,15,31,138,5,7,9,1
9114,15,47,153,4,5,10,3
9123,15,47,78,1,9,4,3
9170,15,13,82,3,3,8,3
9264,15,10,99,3,2,5,8
9307,15,20,52,1,5,4,8
9374,15,22,125,4,8,5,10
9567,15,28,103,3,4,4,5
9631,15,5,31,2,10,7,2
9940,15,9,183,2,3,1,5
9957,15,6,51,1,6,5,7
110,16,45,102,1,6,7,10
143,16,10,70,5,9,4,3
243,16,48,93,3,10,1,10
262,16,24,169,4,2,2,9
507,16,9,194,4,3,4,6
768,16,15,61,3,6,10,5
832,16,31,96,1,7,8,2
1234,16,28,83,1,9,10,6
1309,16,39,98,5,10,4,6
1312,16,34,153,3,10,4,6
1385,16,30,75,1,1,10,7
1461,16,33,127,4,4,5,6
1551,16,12,63,1,1,2,8
1852,16,5,169,2,5,5,9
2040,16,43,82,1,1,1,8
2332,16,26,158,3,1,9,5
2407,16,44,92,5,5,2,9
2569,16,47,132,5,9,6,2
2776,16,46,73,2,5,4,5
2803,16,37,127,5,9,9,4
2962,16,25,90,3,10,8,7
3012,16,22,205,3,3,4,2
3081,16,37,91,5,5,5,9
3229,16,31,209,4,6,1,7
3320,16,34,120,2,2,8,2
3387,16,28,193,2,4,9,6
3436,16,10,83,5,9,7,3
3624,16,11,133,5,5,1,5
3699,16,32,189,5,6,5,1
3764,16,22,130,4,9,2,4
3767,16,16,160,3,2,9,5
3770,16,26,139,1,4,3,7
3774,16,13,40,3,5,5,4
4001,16,17,100,4,8,10,7
4387,16,19,192,3,9,2,1
4423,16,39,117,3,9,4,9
4462,16,42,161,4,8,10,5
4527,16,8,107,4,6,7,7
4605,16,13,47,1,9,10,2
4606,16,49,215,3,1,7,9
4758,16,36,197,2,6,8,8
4780,16,48,146,3,2,2,1
4844,16,38,164,2,4,9,4
4881,16,8,165,4,6,10,9
4966,16,49,134,2,5,4,2
5257,16,19,111,1,1,5,8
5262,16,39,98,3,8,9,4
5491,16,14,148,4,7,6,2
5852,16,13,144,3,1,2,9
5901,16,44,98,5,5,4,10
6027,16,21,198,1,3,2,1
6477,16,10,55,1,1,8,2
6518,16,33,110,4,4,2,3
6643,16,39,206,5,10,5,1
6664,16,11,88,4,6,4,5
6741,16,36,192,4,2,6,9
6951,16,26,125,3,4,6,3
