task_id,arrival_time,execution_time,deadline,priority,resource_1,resource_2,resource_3
7714,7,38,68,4,7,1,9
7941,7,31,193,1,9,5,5
8304,7,15,110,2,1,2,8
8463,7,39,167,5,8,10,7
8510,7,42,158,1,6,5,7
8623,7,41,164,3,8,3,3
8745,7,11,204,3,6,8,4
8791,7,35,178,5,2,8,5
8950,7,30,204,4,1,2,1
9064,7,8,49,1,9,6,1
9205,7,10,141,5,6,7,6
9209,7,34,148,2,6,9,2
9301,7,17,139,2,5,7,4
9369,7,45,95,5,2,8,8
9556,7,25,168,2,9,7,7
9719,7,5,69,3,4,8,5
9737,7,42,163,3,2,4,1
9924,7,21,43,3,1,3,2
9995,7,12,118,5,1,4,5
37,8,8,74,4,4,3,8
152,8,30,87,4,9,9,1
333,8,26,181,4,9,2,9
554,8,42,166,5,4,5,10
635,8,25,106,4,7,1,10
693,8,29,74,4,3,4,5
739,8,7,198,5,2,10,4
776,8,32,160,2,6,3,7
1063,8,45,140,2,6,4,6
1130,8,19,136,5,2,8,4
1135,8,5,116,5,3,10,1
1164,8,23,54,3,2,2,1
1212,8,18,170,5,4,8,9
1490,8,30,85,4,7,1,9
1501,8,48,132,5,9,10,2
1600,8,20,133,5,1,3,3
1693,8,19,49,4,2,8,8
1745,8,50,194,2,7,3,9
1815,8,13,104,1,6,10,1
2062,8,48,102,1,5,7,5
2170,8,44,155,3,3,4,1
2232,8,30,175,4,4,2,7
2250,8,31,127,4,3,6,7
2300,8,20,41,1,6,10,4
2390,8,25,192,4,1,6,5
2675,8,30,131,2,9,8,9
2777,8,40,92,3,2,7,6
2906,8,36,204,2,9,9,1
2979,8,32,131,3,1,8,5
3132,8,24,101,1,5,6,2
3351,8,31,76,5,4,6,9
3486,8,20,41,5,5,6,4
3703,8,48,147,1,4,8,6
3882,8,43,65,5,9,2,5
4117,8,50,201,5,5,4,8
4212,8,8,90,4,9,5,6
4389,8,11,160,5,10,8,1
4447,8,45,178,5,7,10,6
4566,8,26,183,2,2,3,9
4599,8,26,75,1,9,3,8
4600,8,31,204,1,1,3,9
4784,8,47,97,1,7,7,4
4806,8,42,122,3,6,4,4
4829,8,44,174,1,5,8,10
4891,8,5,185,3,8,10,6
5035,8,41,91,4,8,3,2
5138,8,40,150,4,5,4,2
5325,8,16,170,5,5,8,7
5380,8,12,89,2,8,10,5
5782,8,33,51,3,4,5,7
5837,8,50,165,3,6,4,4
5861,8,48,197,3,4,1,2
5914,8,8,171,1,8,10,10
5936,8,48,204,5,10,8,6
6120,8,30,65,2,10,9,5
6283,8,9,154,2,10,8,2
6406,8,32,136,2,4,3,6
6502,8,30,171,3,3,6,6
6515,8,41,165,2,2,1,1
6537,8,11,96,5,5,4,6
6602,8,48,135,1,4,4,3
6613,8,29,105,2,6,7,5
6718,8,47,128,1,1,2,4
6727,8,46,103,4,4,9,7
6857,8,7,106,3,1,2,8
7080,8,46,164,5,8,2,6
7106,8,6,38,1,7,1,4
7174,8,48,88,5,1,8,8
7183,8,6,190,2,4,10,4
7470,8,40,171,2,5,1,10
7540,8,26,101,3,4,7,7
7662,8,47,186,5,10,4,6
8120,8,7,195,3,1,3,8
8122,8,8,52,1,3,1,7
8171,8,40,59,1,5,6,4
8250,8,25,64,1,1,3,4
8286,8,13,148,4,6,10,6
8332,8,12,157,2,6,7,2
8368,8,50,171,2,9,4,6
8377,8,28,196,1,5,1,7
8481,8,40,163,4,7,4,7
8535,8,42,161,3,6,8,7
8571,8,35,71,1,10,9,5
8638,8,15,113,4,4,4,1
8825,8,37,205,5,4,5,4
8847,8,42,175,3,9,6,10
8848,8,20,93,1,7,10,6
8931,8,29,142,4,1,6,6
9031,8,21,111,1,3,10,7
9069,8,26,155,2,6,3,3
9288,8,12,130,1,1,4,5
9425,8,12,205,2,10,8,9
9483,8,15,80,3,6,7,6
9605,8,20,43,1,4,9,9
9715,8,15,41,1,5,4,3
9857,8,14,177,5,10,2,9
9867,8,30,129,4,4,8,8
5,9,30,111,4,10,9,1
126,9,27,73,4,7,10,10
263,9,15,184,2,4,5,5
411,9,17,87,5,4,2,6
424,9,6,62,5,2,5,10
461,9,13,124,3,10,4,2
484,9,8,122,4,2,5,1
698,9,45,174,4,10,9,2
770,9,48,128,5,2,5,10
986,9,5,204,4,10,1,3
999,9,30,68,4,10,3,1
1096,9,23,177,5,7,10,5
1264,9,20,79,4,9,5,7
1296,9,43,154,2,6,6,10
1378,9,27,46,1,4,4,4
1387,9,15,68,3,2,3,6
1409,9,12,114,3,4,10,6
1607,9,41,176,2,10,7,2
1697,9,14,155,5,1,2,3
1994,9,44,179,5,10,1,8
2145,9,40,90,2,6,9,6
2147,9,7,180,3,2,4,10
2357,9,43,172,4,7,6,5
2405,9,6,122,1,8,4,5
2553,9,23,60,4,2,9,7
2711,9,30,197,1,1,1,10
2726,9,23,153,5,6,3,3
2780,9,31,206,2,3,4,6
2784,9,38,195,1,10,9,9
2828,9,28,64,2,2,1,2
2830,9,5,99,3,6,1,2
2935,9,12,205,2,4,4,7
3005,9,23,144,4,1,7,8
3115,9,34,115,1,10,4,2
3152,9,45,101,1,7,7,6
3439,9,25,48,1,7,9,4
3567,9,8,67,5,8,8,9
3651,9,11,166,2,2,4,4
3773,9,49,109,5,1,7,6
3792,9,33,193,5,8,5,10
3914,9,41,128,3,5,2,7
3935,9,49,195,4,5,4,3
4073,9,43,187,2,2,8,10
4244,9,12,190,4,1,1,10
4357,9,22,43,5,3,3,3
4367,9,5,187,3,7,9,8
4426,9,24,202,4,8,2,2
4468,9,17,126,1,10,8,1
4470,9,44,141,3,1,10,2
4595,9,43,197,2,8,1,4
4695,9,36,99,1,5,8,3
5021,9,42,152,3,3,2,7
5043,9,16,62,5,10,9,10
5100,9,19,148,1,2,8,7
5191,9,44,120,1,6,6,5
5228,9,39,132,2,1,2,4
5329,9,49,147,4,5,2,8
5338,9,20,175,3,6,4,6
5355,9,26,64,2,7,1,2
5530,9,12,58,1,9,2,5
5574,9,8,115,3,10,4,2
5576,9,10,104,4,5,10,10
5666,9,38,125,5,10,10,9
5791,9,50,138,1,7,3,1
5849,9,32,171,5,2,8,2
5933,9,16,122,5,4,5,9
5972,9,26,101,1,10,5,8
5999,9,6,83,1,2,6,7
6058,9,23,94,5,2,9,10
6156,9,32,62,5,5,10,4
6250,9,32,148,2,7,3,6
6287,9,37,115,3,5,9,4
6328,9,8,171,2,5,9,6
6547,9,41,79,4,8,4,5
6571,9,28,175,3,7,2,7
6794,9,47,81,3,8,10,1
6844,9,43,177,2,9,6,5
6859,9,6,126,4,8,6,1
6864,9,9,35,2,7,5,9
6970,9,15,62,4,3,7,9
7020,9,19,165,1,4,7,5
7078,9,22,160,3,4,3,10
7184,9,24,175,2,4,3,4
7206,9,29,94,5,10,6,2
7221,9,16,106,1,2,8,1
7469,9,22,67,3,10,9,10
7491,9,26,119,3,1,6,1
7642,9,34,135,3,3,3,8
7796,9,15,95,3,9,5,4
7820,9,14,201,3,3,5,6
8064,9,31,94,3,2,4,7
8066,9,23,194,1,5,9,6
8068,9,38,126,3,1,9,9
8145,9,5,186,3,1,10,1
8175,9,46,124,4,1,4,2
8200,9,36,195,5,6,3,1
8292,9,5,38,3,4,7,5
8349,9,24,175,2,2,5,8
8512,9,49,152,3,8,6,4
8589,9,17,92,3,2,3,5
8720,9,40,147,3,2,5,6
8826,9,8,125,4,8,10,3
8840,9,50,76,2,8,3,9
8851,9,33,70,4,4,6,4
8985,9,18,167,3,2,9,6
9051,9,9,108,3,8,4,10
9167,9,20,162,4,9,7,4
9215,9,6,77,2,2,5,7
9245,9,19,149,3,2,6,4
9389,9,32,186,2,1,6,10
9547,9,49,125,5,2,6,2
9653,9,50,91,2,8,1,8
9746,9,15,138,4,5,2,3
9851,9,26,193,2,6,6,4
9927,9,39,142,5,3,9,7
9966,9,17,38,2,4,9,7
99,10,29,204,4,8,8,2
177,10,39,183,5,2,8,3
230,10,14,169,3,10,9,10
339,10,7,179,4,5,9,8
359,10,39,84,2,9,4,1
395,10,18,63,2,7,5,7
479,10,11,163,4,6,5,1
590,10,11,173,2,8,2,2
614,10,5,150,2,5,5,7
690,10,38,133,5,2,4,7
699,10,5,142,4,5,10,2
721,10,41,171,3,1,4,10
760,10,19,99,1,5,6,4
771,10,42,115,5,10,7,7
787,10,25,78,5,9,3,9
894,10,10,172,2,6,2,6
979,10,14,113,5,6,7,10
1002,10,50,181,3,6,8,4
1118,10,14,210,1,3,2,7
1125,10,49,175,4,3,1,4
1214,10,18,153,4,7,8,8
1462,10,15,176,1,10,1,10
1541,10,33,159,4,6,3,10
1553,10,37,70,2,8,1,3
1574,10,10,157,5,8,3,7
1608,10,30,63,3,9,10,6
1907,10,29,64,3,10,9,9
2056,10,35,96,3,4,4,5
2096,10,50,79,3,3,3,1
2149,10,19,49,4,6,3,8
2278,10,9,150,5,10,8,8
2426,10,19,88,4,3,8,1
2592,10,28,199,4,7,1,10
2617,10,18,156,4,1,4,9
2636,10,5,205,2,5,8,8
2821,10,12,67,1,9,4,5
2852,10,5,152,5,7,6,7
2866,10,19,79,5,7,8,8
2907,10,34,199,2,2,5,10
2976,10,16,67,2,10,1,1
2999,10,47,67,1,7,9,9
3049,10,44,188,2,9,10,10
3328,10,39,186,3,1,5,4
3366,10,19,79,5,1,6,2
3465,10,5,151,5,3,9,8
3595,10,18,84,5,7,1,7
3600,10,5,27,2,1,1,9
3653,10,38,189,2,6,9,3
3667,10,24,180,5,1,7,6
3679,10,45,98,1,4,1,8
3697,10,34,183,1,7,5,8
3775,10,6,120,4,10,4,1
3805,10,11,130,1,2,10,3
3872,10,15,60,2,2,6,6
3949,10,20,139,1,8,7,5
3967,10,11,78,3,8,6,7
4053,10,6,104,4,10,1,1
4232,10,46,105,3,1,7,2
4430,10,26,55,4,2,6,10
4495,10,34,152,4,9,10,7
4565,10,34,121,2,6,2,5
4628,10,21,58,3,9,10,2
4656,10,22,124,4,8,2,5
4675,10,46,76,4,8,10,9
4728,10,16,90,5,6,1,6
4935,10,30,139,5,7,6,2
4981,10,41,114,3,3,1,6
5007,10,40,198,5,3,5,5
5470,10,6,78,4,1,9,3
5561,10,32,86,2,10,9,5
5683,10,10,142,5,10,8,3
5847,10,9,85,2,7,9,7
5974,10,29,196,4,4,7,4
6132,10,10,60,5,3,1,8
6181,10,40,168,1,9,5,6
6205,10,13,202,5,9,4,2
6549,10,20,43,2,9,1,6
6594,10,36,99,5,9,7,6
6828,10,47,74,3,7,7,10
6848,10,41,209,1,8,4,6
6920,10,14,144,2,6,1,6
6967,10,43,75,4,1,2,6
6982,10,40,164,2,7,3,1
7027,10,10,114,2,3,4,10
7086,10,37,151,1,10,4,4
7267,10,37,129,3,3,6,1
7351,10,46,122,1,1,10,5
7461,10,16,183,5,1,8,2
7629,10,35,147,3,3,10,3
7735,10,24,182,3,5,3,10
7836,10,7,164,5,7,7,7
7846,10,48,74,4,9,7,9
7864,10,36,130,1,8,8,9
7967,10,27,95,1,4,2,2
8095,10,11,54,4,3,3,8
8165,10,12,198,2,6,2,10
8275,10,23,147,2,9,5,6
8313,10,13,158,4,6,3,2
8417,10,7,77,4,7,4,4
8604,10,46,119,3,6,9,4
8970,10,17,130,1,9,1,9
9096,10,11,100,3,7,9,9
9279,10,37,100,2,1,9,8
9339,10,43,198,4,10,7,5
9347,10,41,206,2,2,7,1
9470,10,13,72,4,4,3,8
9690,10,46,98,4,4,1,7
9697,10,17,71,1,9,1,6
9711,10,36,75,4,3,7,5
9740,10,20,171,3,7,6,4
9856,10,10,70,3,5,2,3
88,11,5,116,3,10,3,3
304,11,41,178,5,4,6,10
405,11,23,172,1,7,5,2
553,11,38,201,3,2,2,3
561,11,40,123,5,7,6,6
647,11,41,155,3,5,6,2
666,11,6,92,4,2,4,4
808,11,30,188,4,9,4,4
1111,11,36,145,2,6,5,6
1312,11,15,146,5,6,1,7
1690,11,46,207,2,9,3,5
1775,11,42,141,2,3,3,9
1915,11,16,42,1,8,1,9
2042,11,43,164,5,10,2,3
2072,11,33,181,1,9,3,10
2117,11,38,208,4,10,9,5
2137,11,18,170,1,6,8,4
2197,11,14,210,5,10,6,6
2266,11,8,171,2,2,1,9
2333,11,21,95,2,6,5,3
2396,11,16,184,4,3,10,7
2563,11,44,112,2,1,3,7
2575,11,10,77,3,3,3,7
2605,11,29,207,5,8,9,7
2715,11,24,143,2,1,6,3
2803,11,31,170,1,5,7,5
3003,11,33,64,4,9,4,2
3006,11,38,109,5,2,6,3
3185,11,47,132,5,7,9,2
3195,11,29,110,2,8,1,9
3222,11,21,140,5,2,9,4
3386,11,10,186,1,6,2,9
3496,11,25,124,1,6,5,10
3588,11,35,183,1,6,2,5
3737,11,20,65,2,1,10,6
3789,11,37,59,2,9,9,6
3859,11,44,187,5,7,6,5
4020,11,14,172,1,2,2,8
4271,11,23,210,4,1,7,8
4435,11,13,109,1,10,3,9
4901,11,43,162,1,8,6,8
4989,11,50,143,1,4,9,10
5027,11,14,56,5,8,7,1
5086,11,37,68,4,4,8,2
5243,11,14,165,2,2,5,9
5378,11,46,71,3,2,6,1
5655,11,35,106,3,10,3,7
5675,11,21,141,2,9,8,10
5703,11,14,114,2,5,1,6
5807,11,21,174,5,7,10,4
5851,11,40,209,1,8,1,3
5871,11,21,203,3,1,7,3
5878,11,35,185,5,7,2,5
5949,11,39,76,3,7,1,1
6104,11,27,104,4,8,4,6
6241,11,50,211,2,9,6,7
6305,11,49,132,5,4,8,8
6520,11,10,108,1,1,1,2
6526,11,40,91,3,4,5,8
6633,11,38,206,3,5,3,6
6816,11,16,176,4,5,1,9
7061,11,23,122,2,6,2,4
7087,11,24,152,4,8,5,10
7162,11,43,163,1,4,3,7
7238,11,25,104,2,3,3,7
7252,11,35,135,1,9,9,5
7315,11,42,191,1,1,1,5
7337,11,50,148,5,2,8,4
7355,11,17,52,4,9,1,9
7543,11,6,126,2,5,7,5
7544,11,16,149,3,3,10,1
7622,11,26,98,5,9,9,9
7805,11,28,69,4,3,2,8
7978,11,30,156,1,2,4,9
8034,11,25,200,2,2,3,3
8072,11,9,131,3,2,9,7
8249,11,7,61,4,1,3,5
8268,11,45,102,5,1,2,7
8409,11,5,129,5,2,7,3
8448,11,45,127,5,7,2,9
8670,11,14,195,3,9,1,5
8741,11,15,142,2,5,3,7
8853,11,45,152,5,7,8,1
8861,11,47,201,4,8,4,2
8983,11,23,152,4,7,9,2
9002,11,35,115,4,1,10,4
9013,11,50,106,1,8,1,4
9101,11,25,127,3,4,2,1
9259,11,25,133,3,3,3,10
9349,11,42,128,5,9,6,10
9436,11,42,110,5,10,2,1
9489,11,41,122,1,1,10,6
9502,11,10,48,4,2,6,8
9552,11,22,205,4,8,1,10
9562,11,44,125,5,2,4,8
9573,11,12,88,5,2,2,1
9580,11,37,141,2,6,2,9
9586,11,7,149,3,5,5,4
9881,11,21,84,1,7,4,10
9952,11,25,129,1,6,10,5
9979,11,18,73,4,1,10,7
11,12,36,171,2,9,6,4
80,12,23,160,5,10,5,1
85,12,17,109,3,5,2,6
89,12,17,71,1,4,5,8
326,12,22,190,4,3,10,6
472,12,36,163,1,10,10,9
639,12,7,211,5,9,3,9
840,12,9,105,3,6,8,9
853,12,29,178,3,7,5,6
916,12,23,205,1,7,6,4
958,12,31,186,4,3,10,1
976,12,13,159,2,8,10,2
1000,12,8,141,4,10,7,9
1001,12,18,150,3,3,3,8
1057,12,20,81,5,4,10,1
1128,12,19,59,2,4,1,8
1293,12,50,78,3,2,10,7
1335,12,16,103,2,6,8,5
1507,12,14,99,2,9,8,9
1543,12,50,188,5,6,10,3
1863,12,6,57,1,3,2,9
2032,12,6,159,1,2,3,8
2050,12,48,92,3,5,5,8
2053,12,26,77,2,1,10,5
2181,12,30,95,1,4,6,7
2198,12,50,109,5,9,1,5
2313,12,15,103,1,5,7,3
2337,12,41,70,3,2,8,6
2412,12,48,88,3,5,2,9
2516,12,44,178,2,6,6,4
2560,12,31,156,5,10,5,4
2587,12,38,208,3,7,4,9
2738,12,39,105,5,3,8,5
2807,12,21,172,5,9,2,6
2853,12,34,179,5,2,5,7
2888,12,25,192,1,10,5,5
2956,12,36,161,2,3,8,6
3081,12,14,38,3,6,4,10
3184,12,48,199,4,4,4,10
3520,12,17,58,4,6,9,6
3558,12,35,61,4,1,6,2
3720,12,35,78,3,2,5,7
3754,12,23,96,4,10,8,3
3852,12,45,146,2,7,4,1
3926,12,14,108,5,7,8,4
4093,12,16,119,4,6,4,8
4172,12,42,72,2,7,3,2
4221,12,20,108,5,6,10,5
4297,12,19,91,5,1,10,5
4322,12,47,195,4,9,1,3
4328,12,44,190,4,10,5,4
4338,12,26,150,2,9,10,5
4381,12,33,138,4,10,3,5
4484,12,38,122,4,3,6,3
4603,12,28,97,2,3,3,9
4759,12,33,128,5,3,9,1
4803,12,35,73,4,1,4,1
4947,12,13,175,4,2,3,9
4992,12,40,142,1,5,6,4
5015,12,5,143,4,10,6,4
5024,12,44,210,5,8,3,3
5110,12,13,49,2,3,6,9
5125,12,12,186,5,7,6,8
5156,12,33,58,2,2,8,3
5206,12,27,177,5,8,2,5
5235,12,17,44,3,2,8,8
5296,12,24,152,1,5,9,1
5349,12,23,199,4,7,1,5
5387,12,43,93,4,6,3,8
5390,12,44,156,3,5,5,7
5432,12,10,212,3,6,8,2
5497,12,16,177,5,9,9,7
5500,12,49,182,3,7,5,5
5870,12,28,114,1,2,6,5
5897,12,16,193,3,10,8,3
6024,12,6,127,1,8,10,1
6069,12,45,114,4,8,6,3
6091,12,24,67,2,6,10,6
6107,12,15,85,1,9,10,6
6521,12,42,144,2,6,5,9
6525,12,44,136,1,2,4,9
6532,12,31,196,5,4,7,5
6576,12,20,192,5,8,8,4
6711,12,30,147,3,9,5,9
6745,12,48,148,4,1,2,7
6858,12,10,123,1,2,7,10
6928,12,16,109,1,9,6,5
6977,12,13,120,2,5,8,5
7123,12,6,199,5,10,5,8
7172,12,20,151,5,8,4,5
7246,12,41,148,3,6,7,9
7482,12,50,166,4,7,7,9
7591,12,18,157,2,8,3,5
7596,12,47,156,5,9,8,7
7711,12,23,121,1,3,2,9
7725,12,8,170,5,3,3,1
7903,12,9,197,5,3,3,2
7909,12,17,167,5,3,7,2
7914,12,42,65,3,10,5,8
8213,12,13,121,4,8,1,6
8258,12,49,95,2,1,9,1
8318,12,5,207,3,9,8,4
8379,12,35,130,5,3,2,7
8451,12,7,102,2,6,3,10
8484,12,25,205,5,7,10,2
8536,12,13,169,1,10,7,7
8605,12,11,180,3,4,1,8
8674,12,36,174,5,2,3,5
8901,12,26,51,3,3,10,2
9125,12,45,145,5,6,9,5
9223,12,33,98,4,5,8,3
9243,12,49,110,3,5,6,5
9306,12,25,128,2,5,2,5
9440,12,37,201,1,7,9,8
9475,12,30,165,4,3,1,4
9622,12,49,72,3,1,8,5
9624,12,15,71,1,6,1,8
9894,12,33,190,1,10,5,3
9996,12,39,71,1,10,5,6
146,13,31,163,5,4,5,6
319,13,23,134,1,1,10,4
388,13,19,186,1,2,3,4
714,13,38,173,2,3,2,10
945,13,38,128,3,8,1,10
1105,13,44,110,5,5,6,9
1166,13,46,79,1,4,7,4
1263,13,37,189,3,2,2,8
1278,13,24,187,5,10,5,1
1360,13,31,117,3,9,1,4
1512,13,43,81,2,5,1,10
1582,13,38,175,2,4,4,5
1689,13,45,168,2,7,6,4
1849,13,49,78,5,2,8,5
2052,13,46,172,4,9,10,2
2257,13,35,206,3,9,4,9
2279,13,32,159,3,2,3,5
2353,13,6,134,4,2,8,9
2421,13,26,68,1,8,4,5
2441,13,19,47,2,2,3,2
2540,13,22,142,4,6,3,1
2646,13,23,138,3,10,7,1
2674,13,9,88,2,1,2,3
2686,13,15,46,3,2,2,10
2713,13,21,189,3,7,5,2
2730,13,17,98,2,10,3,3
2753,13,11,167,1,1,9,9
2859,13,44,166,1,4,4,2
2894,13,20,66,2,5,5,6
2930,13,25,173,1,5,6,3
3183,13,10,139,3,4,5,7
3250,13,41,199,4,5,6,8
3566,13,13,115,2,8,1,9
3615,13,21,171,4,6,1,4
3702,13,22,74,3,6,5,6
3806,13,46,83,5,4,7,8
3813,13,20,190,4,6,6,5
3864,13,13,134,5,6,8,7
3867,13,15,152,3,2,10,2
4114,13,25,50,1,9,4,3
4144,13,14,206,5,8,3,10
4153,13,43,150,1,10,6,9
4281,13,19,90,2,1,1,2
4296,13,27,53,2,9,6,10
4532,13,40,87,3,2,7,9
4691,13,7,156,5,2,2,4
4746,13,13,187,1,4,9,6
4854,13,49,127,5,5,2,10
4924,13,34,58,3,9,6,2
4977,13,17,99,4,3,9,7
5479,13,23,132,5,3,1,3
5527,13,21,193,3,4,1,1
5640,13,22,116,4,7,10,5
5668,13,13,71,3,6,4,3
6052,13,17,79,3,6,9,3
6269,13,32,79,3,7,4,4
6413,13,37,168,1,6,1,7
6637,13,6,111,5,1,5,6
6650,13,41,112,2,9,1,1
6879,13,35,124,5,8,9,8
6901,13,50,199,1,2,9,3
6911,13,21,180,4,1,1,5
6998,13,36,153,3,6,8,6
7058,13,40,119,4,9,8,10
7113,13,22,177,2,9,7,8
7127,13,10,118,5,3,6,2
7311,13,24,127,2,6,6,6
7447,13,26,90,1,7,8,6
7910,13,37,90,4,7,6,2
8087,13,35,156,4,5,1,6
8179,13,9,68,3,6,8,1
8196,13,32,111,3,10,10,4
8236,13,7,58,3,5,8,8
8403,13,20,131,3,8,3,4
8432,13,37,76,3,10,10,8
8642,13,18,74,5,2,6,5
8711,13,36,137,5,4,8,4
8763,13,23,147,5,7,5,6
8765,13,23,73,3,1,3,7
8790,13,11,71,3,4,4,10
8817,13,6,196,4,10,9,2
8874,13,45,131,4,7,10,4
8946,13,11,40,2,3,7,10
8961,13,9,116,3,3,4,5
9150,13,12,213,1,7,5,3
9236,13,20,103,4,6,9,1
9446,13,39,114,2,5,6,8
9516,13,42,120,4,6,1,8
9616,13,13,143,1,4,6,7
9724,13,46,180,5,2,1,7
9946,13,6,159,1,5,8,10
96,14,12,161,5,2,10,5
213,14,12,143,2,4,2,3
216,14,34,206,1,1,4,7
285,14,24,88,2,3,4,3
286,14,17,172,1,2,6,3
474,14,40,114,5,8,6,8
487,14,13,118,2,8,1,2
508,14,11,184,4,2,2,3
725,14,46,135,5,7,2,6
881,14,13,79,3,6,7,1
963,14,15,130,2,10,7,1
1009,14,35,110,4,6,8,6
1010,14,32,160,3,6,10,9
1115,14,46,94,1,9,6,8
1207,14,34,211,2,4,4,9
1394,14,21,207,4,10,10,3
1453,14,41,205,4,1,4,8
1822,14,18,146,1,1,1,5
2150,14,9,113,3,4,10,4
2280,14,32,151,3,5,6,5
2340,14,50,120,4,9,1,10
2474,14,47,176,3,10,8,4
2536,14,6,187,2,9,5,1
2649,14,21,161,2,7,8,6
2740,14,26,142,5,2,2,7
2746,14,13,62,2,1,4,4
2817,14,13,132,4,5,9,2
3019,14,36,203,4,1,2,5
3028,14,44,177,5,4,9,6
3097,14,24,195,4,2,7,3
3167,14,31,163,1,10,5,5
3289,14,17,174,5,1,7,10
3307,14,25,206,3,9,5,3
3353,14,11,111,1,2,9,9
3546,14,39,94,5,3,5,5
3556,14,11,158,5,4,1,9
3641,14,21,102,5,9,2,7
3687,14,41,163,2,10,3,4
3741,14,19,165,4,4,1,4
3767,14,6,131,5,7,4,4
3768,14,5,139,5,1,4,6
3845,14,42,109,4,9,4,2
3855,14,5,50,4,2,2,3
3985,14,13,57,1,2,3,1
4013,14,39,122,1,4,2,5
4024,14,27,91,3,4,9,5
4071,14,31,188,4,3,7,4
4141,14,31,177,2,1,6,9
4181,14,8,98,2,9,2,6
4211,14,27,109,5,6,10,5
4304,14,19,102,3,5,9,10
4353,14,10,50,5,4,3,10
4510,14,8,173,3,4,6,9
4573,14,16,141,3,1,7,6
4698,14,19,85,3,6,3,1
4897,14,6,87,5,9,9,10
4955,14,21,53,5,2,6,10
5384,14,11,149,1,8,8,2
5428,14,49,178,1,1,9,10
5457,14,5,86,5,6,1,9
5459,14,27,197,4,3,3,8
5482,14,38,157,1,9,7,8
5496,14,30,147,4,6,10,9
5525,14,8,160,2,9,9,1
5615,14,37,195,5,1,6,7
5663,14,29,70,2,4,6,1
5685,14,18,147,5,6,1,4
5784,14,12,134,3,6,5,1
6222,14,17,179,4,6,5,4
6358,14,31,101,4,1,8,9
6386,14,27,57,3,6,10,5
6495,14,17,64,3,10,3,4
6615,14,14,158,5,10,1,7
6768,14,12,95,3,7,2,5
7074,14,8,121,1,5,7,2
7130,14,42,118,2,4,3,1
7156,14,18,86,5,8,6,7
7209,14,33,132,4,7,9,7
7385,14,41,83,2,5,4,10
7488,14,29,187,4,4,6,9
7666,14,32,84,2,8,6,3
7715,14,43,160,4,5,6,10
8085,14,14,212,2,5,5,4
8311,14,31,169,3,3,8,5
8423,14,12,183,3,9,9,6
8436,14,35,209,1,3,8,6
8676,14,43,135,4,8,5,3
8769,14,6,149,3,1,2,1
8783,14,36,73,5,9,8,1
8856,14,22,113,4,4,8,3
9083,14,29,198,4,10,4,7
9118,14,27,76,1,6,7,6
9282,14,24,130,2,8,8,3
9317,14,45,70,5,3,5,8
9327,14,28,99,3,1,8,5
9439,14,22,214,3,6,1,10
9471,14,22,110,4,5,2,7
9515,14,28,198,4,7,9,9
9544,14,45,109,1,3,6,1
9646,14,25,121,5,9,8,4
9790,14,34,88,2,2,4,7
9898,14,10,199,3,10,2,1
9904,14,37,138,5,10,4,5
61,15,43,114,5,6,8,7
174,15,10,159,3,9,5,10
197,15,9,112,2,1,10,6
202,15,12,48,2,8,10,4
283,15,36,193,5,2,5,1
353,15,41,155,5,9,8,3
371,15,30,65,5,8,5,10
379,15,34,189,5,8,5,5
465,15,42,187,4,10,8,7
538,15,10,147,1,4,8,10
593,15,40,96,5,2,8,8
613,15,21,123,2,1,5,7
802,15,32,98,4,2,7,7
846,15,37,162,2,8,1,6
920,15,30,129,5,8,1,4
973,15,17,44,3,9,1,10
996,15,37,157,1,1,6,5
1092,15,42,173,4,8,6,9
1109,15,5,150,2,9,7,4
1126,15,42,197,5,5,10,9
1131,15,13,126,4,10,8,10
1185,15,30,169,5,7,7,7
1206,15,44,165,5,2,4,4
1440,15,23,176,1,7,1,4
1643,15,8,76,4,2,2,2
1843,15,32,117,4,5,3,5
1969,15,5,41,2,7,5,8
2010,15,21,145,2,3,5,1
2106,15,24,49,4,3,9,8
2319,15,31,79,3,1,6,4
2345,15,9,212,5,10,1,5
2355,15,10,110,1,5,6,9
2389,15,6,47,5,2,6,8
2524,15,11,203,5,7,1,8
2765,15,9,70,2,2,1,2
2771,15,33,161,3,5,3,7
2794,15,14,191,1,5,5,8
3212,15,19,105,1,10,1,10
3221,15,47,125,4,1,9,10
3291,15,27,112,4,4,7,1
3345,15,48,137,5,1,3,3
3393,15,9,121,3,5,8,6
3426,15,8,66,3,4,9,9
3497,15,30,111,5,7,1,5
3700,15,13,81,1,7,5,3
3780,15,29,99,2,8,5,6
3928,15,29,165,2,6,9,5
3933,15,12,195,2,4,6,6
3994,15,47,186,1,5,6,9
4207,15,36,162,1,8,4,1
4318,15,40,116,1,2,3,7
4395,15,24,52,2,9,10,7
4407,15,17,181,5,1,7,8
4499,15,19,115,2,7,7,7
4541,15,29,91,5,9,9,8
4602,15,28,76,4,9,8,7
4975,15,18,179,5,1,1,2
5023,15,25,52,4,2,10,5
5025,15,8,43,5,2,6,9
5142,15,17,133,2,4,5,10
5164,15,33,68,1,3,5,8
5237,15,35,193,5,2,2,2
5391,15,9,91,1,5,6,4
5438,15,31,106,3,1,4,7
5458,15,30,188,1,6,4,5
5516,15,11,189,4,8,7,8
5578,15,35,153,1,8,6,4
5637,15,15,45,4,8,10,8
5767,15,25,150,5,3,8,10
